0.1 1.72414 1.72414 2 1 0
0.12986 1.74208 1.74208 1 1 0
0.159493 1.76025 1.76025 1 1 0
0.203511 1.78796 1.78796 1 1 0
0.268551 1.83053 1.83053 1 1 0
0.275459 1.83517 1.83517 1 1 0
0.370538 1.90153 1.90153 2 1 0
0.507838 2.00629 2.00629 2 1 0
0.70139 2.17523 2.17523 2 1 0
0.89667 2.37718 2.37718 2 1 0
1.09022 2.6181 2.6181 2 1 0
1.27842 2.9043 2.9043 2 1 0
1.45783 3.24218 3.24218 2 1 0
1.62557 3.63786 3.63786 2 1 0
1.75514 4.01655 4.01655 1 1 0
1.87826 4.45735 4.45735 1 1 0
1.98186 4.91092 4.91092 1 1 0
2.0695 5.37343 5.37343 1 1 0
2.14409 5.84173 5.84173 1 1 0
2.20803 6.31339 6.31339 1 1 0
2.26325 6.78656 6.78656 1 1 0
2.31129 7.25991 7.25991 1 1 0
2.35338 7.73249 7.73249 1 1 0
2.39052 8.20367 8.20367 1 1 0
2.4235 8.67301 8.67301 1 1 0
2.45297 9.14027 9.14027 1 1 0
2.47945 9.60529 9.60529 1 1 0
2.50338 10.068 10.068 1 1 0
0.1 1.72414 1.72414 2 1 0
0.069917 1.70644 1.70644 1 1 0
0.0396137 1.68897 1.68897 1 1 0
-0.00624751 1.6632 1.6632 1 1 0
1.75515 4.01655 4.01655 4 3 0
1.75513 4.03998 3.99309 3 3 0
1.75513 4.04031 3.99275 3 3 0
1.75489 4.13478 3.89956 3 3 0
1.75348 4.32591 3.71568 3 3 0
1.74901 4.61779 3.44615 3 3 0
1.73687 5.06626 3.05619 3 3 0
1.70865 5.70364 2.54813 3 3 0
1.66575 6.34613 2.0802 3 3 0
1.60541 6.97214 1.65674 3 3 0
1.52307 7.55968 1.27442 3 3 0
1.41254 8.05566 0.944009 3 3 0
1.27077 8.35172 0.682019 3 3 0
1.10809 8.38439 0.503 3 3 0
0.940265 8.10153 0.398872 3 3 0
0.772914 7.50774 0.352499 3 3 0
0.616751 6.60451 0.365432 3 3 0
0.499284 5.64409 0.434712 3 3 0
0.421439 4.81703 0.543954 3 3 0
0.367676 4.1057 0.684681 3 3 0
0.329633 3.49296 0.859376 3 3 0
0.303215 2.95841 1.07016 3 3 0
0.286175 2.49066 1.31887 3 3 0
0.277266 2.08389 1.60984 3 3 0
0.275543 1.85956 1.81112 3 3 0
0.279742 2.23182 1.49425 3 3 0
0.291634 2.66025 1.21963 3 3 0
0.312031 3.1522 0.985755 3 3 0
0.342475 3.71554 0.790204 3 3 0
0.385648 4.35903 0.627927 3 3 0
0.446193 5.10151 0.500077 3 3 0
0.532112 5.94614 0.40786 3 3 0
0.65505 6.86682 0.355911 3 3 0
0.816968 7.69755 0.35888 3 3 0
0.990201 8.21912 0.422587 3 3 0
1.15795 8.41002 0.549083 3 3 0
1.31677 8.29283 0.753209 3 3 0
1.45315 7.90132 1.04879 3 3 0
1.55606 7.35654 1.40825 3 3 0
1.63048 6.74056 1.81009 3 3 0
1.68399 6.10125 2.25383 3 3 0
1.72109 5.45799 2.73805 3 3 0
1.74418 4.82554 3.2617 3 3 0
1.75446 4.21405 3.82237 3 3 0
1.75514 4.01707 4.01594 3 3 0
1.74902 4.61764 3.44619 3 3 0
1.74899 4.61925 3.44474 3 3 0
1.73031 5.24436 2.90957 3 3 0
1.69814 5.88483 2.41231 3 3 0
1.65068 6.52573 1.95635 3 3 0
1.5847 7.14612 1.54361 3 3 0
1.49506 7.71137 1.17642 3 3 0
1.37564 8.16314 0.862583 3 3 0
1.22626 8.394 0.623494 3 3 0
1.06093 8.33498 0.466418 3 3 0
0.892947 7.9688 0.379661 3 3 0
0.726757 7.27545 0.34956 3 3 0
0.578855 6.33222 0.380457 3 3 0
0.474118 5.39977 0.462002 3 3 0
0.404341 4.60671 0.579847 3 3 0
0.355594 3.92428 0.730274 3 3 0
0.321135 3.3344 0.91584 3 3 0
0.297534 2.8204 1.13608 3 3 0
0.282879 2.37092 1.39655 3 3 0
0.276128 1.97878 1.69956 3 3 0
0.275533 1.85231 1.81823 3 3 0
0.278845 2.18458 1.52975 3 3 0
0.278885 2.18682 1.52804 3 3 0
0.289809 2.60737 1.2502 3 3 0
0.309138 3.09115 1.01152 3 3 0
0.338284 3.64421 0.811433 3 3 0
0.379761 4.27499 0.645044 3 3 0
0.437918 5.00776 0.513431 3 3 0
0.52028 5.83956 0.4171 3 3 0
0.63828 6.75738 0.359264 3 3 0
0.796592 7.61292 0.355256 3 3 0
0.969971 8.17484 0.411953 3 3 0
1.13848 8.40257 0.530184 3 3 0
1.29883 8.32381 0.724378 3 3 0
1.43875 7.95585 1.01033 3 3 0
1.54556 7.42404 1.36213 3 3 0
1.62289 6.81544 1.76035 3 3 0
1.67858 6.17765 2.19958 3 3 0
1.71747 5.53393 2.67908 3 3 0
1.74213 4.89972 3.19816 3 3 0
1.75389 4.28497 3.7544 3 3 0
1.75514 4.01766 4.01535 3 3 0
1.74903 4.61665 3.447 3 3 0
1.749 4.61826 3.44556 3 3 0
1.73034 5.24357 2.91049 3 3 0
1.69818 5.88383 2.41262 3 3 0
1.65073 6.52461 1.95642 3 3 0
1.58477 7.14466 1.54321 3 3 0
1.49516 7.71015 1.17724 3 3 0
1.37577 8.16332 0.863172 3 3 0
1.22642 8.39297 0.623291 3 3 0
1.0611 8.33551 0.466695 3 3 0
0.893114 7.96832 0.379941 3 3 0
0.726918 7.2712 0.349716 3 3 0
0.578982 6.33322 0.380082 3 3 0
0.474202 5.40085 0.461941 3 3 0
0.404398 4.60731 0.57967 3 3 0
0.355634 3.92474 0.730077 3 3 0
0.321164 3.33536 0.915079 3 3 0
0.297553 2.82079 1.13656 3 3 0
0.282889 2.37115 1.39619 3 3 0
0.276131 1.97916 1.69925 3 3 0
0.275533 1.85229 1.81827 3 3 0
0.278846 2.18469 1.52968 3 3 0
0.278886 2.18693 1.52797 3 3 0
0.289811 2.60707 1.25029 3 3 0
0.309141 3.09073 1.01138 3 3 0
